dataset	architecture	distractor_name	cap_len	token_pos	corr_max	corr_mean	corr_min	corr_num_neg	corr_num_pos	dist_max	dist_mean	dist_min	dist_num_neg	dist_num_pos
mscoco	merge	max	11	9	11.787739	-5.068237	-15.129655	8283.42558139535	508.57441860465116	11.828822	-5.112048	-15.253323	8284.588372093023	507.4116279069767
mscoco	merge	max	11	10	10.880852	-5.1480503	-15.150404	8258.383720930233	533.6162790697674	10.621292	-5.1918616	-15.230349	8262.453488372093	529.546511627907
mscoco	merge	max	11	11	13.636669	-5.1308093	-15.798483	8272.30930232558	519.6906976744186	13.678576	-5.17462	-15.818106	8265.516279069767	526.4837209302326
mscoco	merge	max	12	0	11.369297	-4.4696608	-13.669583	8273.99	518.01	11.531944	-4.5106797	-13.847913	8262.98	529.02
mscoco	merge	max	12	1	9.48353	-4.8502693	-14.332959	8274.08	517.92	9.708028	-4.891289	-14.433268	8270.76	521.24
mscoco	merge	max	12	2	13.571092	-4.6251016	-15.602892	8168.21	623.79	13.418285	-4.6661205	-15.5890665	8165.38	626.62
mscoco	merge	max	12	3	12.3713875	-4.5780935	-14.323252	8214.9	577.1	11.999982	-4.619113	-14.428955	8212.56	579.44
mscoco	merge	max	12	4	10.934223	-4.7267675	-14.724343	8191.15	600.85	10.764824	-4.767787	-14.886986	8189.53	602.47
mscoco	merge	max	12	5	12.33613	-5.0621505	-15.333405	8251.09	540.91	12.454063	-5.1031694	-15.48736	8238.11	553.89
mscoco	merge	max	12	6	12.2469015	-5.1383033	-15.25129	8310.27	481.73	12.358454	-5.179322	-15.458797	8302.82	489.18
mscoco	merge	max	12	7	13.636469	-5.1247363	-15.791385	8274.97	517.03	13.727997	-5.165755	-16.024109	8276.38	515.62
mscoco	merge	max	12	8	12.669131	-5.105177	-15.469141	8292.51	499.49	12.800449	-5.1461964	-15.690926	8279.92	512.08
mscoco	merge	max	12	9	11.737872	-5.277621	-15.371842	8300.94	491.06	11.744272	-5.31864	-15.593205	8294.01	497.99
mscoco	merge	max	12	10	12.224482	-5.255711	-15.768053	8283.92	508.08	12.10462	-5.296731	-15.721786	8282.92	509.08
mscoco	merge	max	12	11	11.825388	-5.320424	-15.369132	8270.06	521.94	11.228741	-5.361443	-15.435495	8269.37	522.63
mscoco	merge	max	12	12	14.462569	-5.242039	-15.773975	8277.06	514.94	14.542102	-5.2830577	-16.008167	8263.36	528.64
mscoco	merge	med	7	0	11.448878	-4.4715595	-14.063949	8203.040268456376	588.9597315436241	11.446874	-4.451649	-13.700601	8257.20134228188	534.7986577181208
mscoco	merge	med	7	1	9.396998	-4.805428	-14.501857	8222.040268456376	569.9597315436241	9.376992	-4.785518	-14.481078	8251.530201342282	540.4697986577181
mscoco	merge	med	7	2	11.336329	-4.61797	-15.059259	8129.248322147651	662.751677852349	10.258135	-4.598059	-14.7494955	8170.724832214765	621.2751677852349
mscoco	merge	med	7	3	11.071737	-4.582853	-14.7386875	8112.852348993289	679.1476510067114	9.978953	-4.5629425	-14.591201	8179.6308724832215	612.3691275167786
mscoco	merge	med	7	4	11.542387	-4.820095	-15.355331	8162.38255033557	629.6174496644295	10.959701	-4.8001847	-14.914891	8219.087248322148	572.9127516778524
mscoco	merge	med	7	5	11.83822	-4.9076543	-15.235883	8225.348993288591	566.6510067114094	11.4438	-4.8877435	-14.980403	8275.644295302014	516.3557046979865
mscoco	merge	med	7	6	11.599894	-4.952127	-14.9184475	8222.456375838927	569.5436241610738	9.287176	-4.9322166	-14.841941	8262.31543624161	529.6845637583892
mscoco	merge	med	7	7	10.918891	-5.015496	-15.641038	8204.993288590604	587.006711409396	10.88517	-4.995585	-15.612348	8242.563758389262	549.4362416107383
mscoco	merge	med	8	0	11.459825	-4.482372	-13.802518	8249.959550561798	542.0404494382022	11.448079	-4.4706936	-13.763343	8258.023970037453	533.9760299625468
mscoco	merge	med	8	1	9.39799	-4.8600545	-14.513853	8260.188014981273	531.8119850187265	9.3153305	-4.8483763	-14.431614	8264.18352059925	527.816479400749
mscoco	merge	med	8	2	11.354572	-4.64522	-14.967254	8151.61797752809	640.3820224719101	10.804199	-4.6335416	-14.963471	8164.52734082397	627.47265917603
mscoco	merge	med	8	3	11.657417	-4.664587	-14.54006	8202.811235955056	589.1887640449438	11.138421	-4.6529093	-14.613679	8215.519850187266	576.4801498127341
mscoco	merge	med	8	4	10.94852	-4.860049	-14.906955	8220.101872659176	571.898127340824	10.213922	-4.84837	-14.871661	8230.05468164794	561.9453183520599
mscoco	merge	med	8	5	11.463726	-4.9692216	-15.153517	8245.175280898877	546.8247191011236	11.164983	-4.957544	-15.201899	8262.03745318352	529.9625468164794
mscoco	merge	med	8	6	11.759257	-4.978411	-15.072014	8281.63520599251	510.3647940074906	11.487397	-4.9667335	-15.093531	8289.603745318353	502.3962546816479
mscoco	merge	med	8	7	10.478028	-5.0241895	-14.896098	8255.266666666666	536.7333333333333	9.19716	-5.012511	-14.899482	8264.993258426966	527.0067415730338
mscoco	merge	med	8	8	11.661909	-5.085064	-15.587129	8250.227715355806	541.7722846441948	11.671379	-5.0733857	-15.609846	8264.566292134832	527.4337078651686
mscoco	merge	med	9	0	11.455565	-4.4722896	-13.744759	8257.154906284455	534.8450937155458	11.442812	-4.4738336	-13.765685	8260.138919514884	531.8610804851157
mscoco	merge	med	9	1	9.344688	-4.8468432	-14.414766	8264.887541345093	527.1124586549063	9.353549	-4.8483877	-14.455297	8265.057331863285	526.9426681367145
mscoco	merge	med	9	2	11.934843	-4.6523104	-15.085636	8166.168687982359	625.8313120176406	11.139101	-4.6538553	-15.077289	8175.59592061742	616.4040793825799
mscoco	merge	med	9	3	11.816815	-4.6798325	-14.761749	8185.401874310915	606.5981256890849	11.190869	-4.681377	-14.796099	8193.653803748623	598.3461962513782
mscoco	merge	med	9	4	11.572129	-4.8364744	-14.931663	8225.237596471885	566.7624035281146	11.249606	-4.838019	-14.912786	8234.798235942668	557.2017640573318
mscoco	merge	med	9	5	11.564979	-4.9476275	-15.050006	8230.965821389194	561.0341786108048	10.874375	-4.9491725	-15.132732	8236.684123484014	555.3158765159868
mscoco	merge	med	9	6	12.540988	-5.07035	-15.517769	8251.648842337376	540.351157662624	12.259151	-5.0718946	-15.546633	8262.307607497243	529.6923925027563
mscoco	merge	med	9	7	11.908275	-5.015441	-15.058133	8278.070562293275	513.9294377067255	11.786046	-5.016985	-15.078508	8284.985667034178	507.0143329658214
mscoco	merge	med	9	8	10.845576	-5.0907903	-15.020363	8261.00441014333	530.9955898566703	9.622476	-5.0923343	-15.057781	8269.133958103639	522.8660418963616
mscoco	merge	med	9	9	12.727144	-5.1332865	-15.710345	8262.284454244764	529.715545755237	12.731511	-5.134831	-15.694737	8267.9796030871	524.0203969128996
mscoco	merge	med	10	0	11.507463	-4.490437	-13.851789	8256.996536796536	535.0034632034632	11.454545	-4.475242	-13.78997	8259.218181818182	532.7818181818182
mscoco	merge	med	10	1	9.403496	-4.8655577	-14.530935	8263.58354978355	528.4164502164502	9.362556	-4.8503633	-14.44998	8265.135064935064	526.864935064935
mscoco	merge	med	10	2	11.659641	-4.6533556	-15.0910425	8152.8744588744585	639.1255411255411	11.018709	-4.6381607	-14.998304	8162.5160173160175	629.4839826839827
mscoco	merge	med	10	3	11.783548	-4.669539	-14.858262	8178.02251082251	613.9774891774891	11.093164	-4.6543436	-14.777129	8190.693506493507	601.3064935064936
mscoco	merge	med	10	4	11.498891	-4.8679237	-15.043655	8226.322077922077	565.6779220779221	11.05544	-4.852729	-14.964441	8232.287445887447	559.7125541125541
mscoco	merge	med	10	5	11.862406	-5.0198336	-15.236442	8259.391341991342	532.608658008658	11.14165	-5.0046387	-15.178578	8264.812987012987	527.187012987013
mscoco	merge	med	10	6	11.932016	-5.061073	-15.324221	8248.927272727273	543.0727272727273	11.339435	-5.045878	-15.317012	8263.467532467532	528.5324675324675
mscoco	merge	med	10	7	12.7906065	-5.0332284	-15.477709	8249.248484848486	542.7515151515152	12.48354	-5.0180335	-15.45075	8256.727272727272	535.2727272727273
mscoco	merge	med	10	8	11.909512	-5.0272303	-15.207863	8268.074458874458	523.9255411255411	11.671082	-5.012036	-15.106321	8272.850216450217	519.1497835497836
mscoco	merge	med	10	9	10.913492	-5.13869	-15.079698	8258.829437229437	533.1705627705628	9.637757	-5.1234956	-15.108699	8268.251082251083	523.7489177489177
mscoco	merge	med	10	10	13.482375	-5.1192255	-15.769017	8257.315151515151	534.6848484848484	13.463951	-5.1040306	-15.706135	8261.981818181817	530.0181818181818
mscoco	merge	med	11	0	11.451195	-4.4767914	-13.812861	8255.490697674419	536.5093023255814	11.423495	-4.467635	-13.728958	8256.132558139534	535.8674418604651
mscoco	merge	med	11	1	9.169707	-4.856234	-14.50773	8263.413953488372	528.586046511628	9.247128	-4.847078	-14.356187	8262.890697674418	529.1093023255814
mscoco	merge	med	11	2	11.944076	-4.7505155	-15.367701	8194.45581395349	597.5441860465116	11.536209	-4.741359	-15.178716	8195.172093023255	596.8279069767442
mscoco	merge	med	11	3	12.619586	-4.71549	-14.834445	8211.772093023255	580.2279069767442	11.916983	-4.7063336	-14.961435	8209.951162790698	582.0488372093023
mscoco	merge	med	11	4	11.472536	-4.831168	-14.885101	8240.018604651163	551.9813953488372	11.104456	-4.8220124	-14.789905	8246.19069767442	545.8093023255814
mscoco	merge	med	11	5	11.849251	-5.001442	-15.355089	8245.20465116279	546.7953488372093	11.390234	-4.992286	-15.270565	8237.80465116279	554.1953488372093
mscoco	merge	med	11	6	12.274688	-4.992913	-15.248229	8259.497674418604	532.5023255813953	11.910242	-4.9837565	-15.192746	8255.537209302325	536.4627906976744
mscoco	merge	med	11	7	11.652239	-5.0123987	-15.201226	8246.744186046511	545.2558139534884	11.2290535	-5.003243	-15.157376	8261.344186046512	530.6558139534884
mscoco	merge	med	11	8	11.993547	-5.042754	-15.453111	8260.090697674419	531.9093023255814	12.042108	-5.033598	-15.383079	8262.5	529.5
mscoco	merge	med	11	9	11.787739	-5.068237	-15.129655	8283.42558139535	508.57441860465116	11.570176	-5.059081	-15.126079	8285.681395348836	506.3186046511628
mscoco	merge	med	11	10	10.880852	-5.1480503	-15.150404	8258.383720930233	533.6162790697674	9.784088	-5.138894	-15.018668	8267.279069767443	524.7209302325581
mscoco	merge	med	11	11	13.636669	-5.1308093	-15.798483	8272.30930232558	519.6906976744186	13.652878	-5.1216526	-15.623013	8264.758139534884	527.2418604651162
mscoco	merge	med	12	0	11.369297	-4.4696608	-13.669583	8273.99	518.01	11.440343	-4.44499	-13.54981	8256.04	535.96
mscoco	merge	med	12	1	9.48353	-4.8502693	-14.332959	8274.08	517.92	9.477652	-4.825599	-14.261696	8264.21	527.79
mscoco	merge	med	12	2	13.571092	-4.6251016	-15.602892	8168.21	623.79	13.058166	-4.6004305	-15.444636	8158.64	633.36
mscoco	merge	med	12	3	12.3713875	-4.5780935	-14.323252	8214.9	577.1	11.154867	-4.553423	-14.1597805	8210.09	581.91
mscoco	merge	med	12	4	10.934223	-4.7267675	-14.724343	8191.15	600.85	10.41695	-4.7020965	-14.645033	8189.13	602.87
mscoco	merge	med	12	5	12.33613	-5.0621505	-15.333405	8251.09	540.91	12.215712	-5.037479	-15.423902	8234.51	557.49
mscoco	merge	med	12	6	12.2469015	-5.1383033	-15.25129	8310.27	481.73	12.057686	-5.113632	-15.264253	8298.69	493.31
mscoco	merge	med	12	7	13.636469	-5.1247363	-15.791385	8274.97	517.03	13.241818	-5.1000643	-15.510285	8266.09	525.91
mscoco	merge	med	12	8	12.669131	-5.105177	-15.469141	8292.51	499.49	12.66847	-5.0805054	-15.455188	8272.55	519.45
mscoco	merge	med	12	9	11.737872	-5.277621	-15.371842	8300.94	491.06	11.336233	-5.2529507	-15.24252	8294.24	497.76
mscoco	merge	med	12	10	12.224482	-5.255711	-15.768053	8283.92	508.08	11.576595	-5.2310405	-15.548016	8272.47	519.53
mscoco	merge	med	12	11	11.825388	-5.320424	-15.369132	8270.06	521.94	10.416291	-5.295752	-15.472926	8260.78	531.22
mscoco	merge	med	12	12	14.462569	-5.242039	-15.773975	8277.06	514.94	14.481034	-5.217368	-15.921011	8257.51	534.49
mscoco	merge	min	7	0	11.448878	-4.4715595	-14.063949	8203.040268456376	588.9597315436241	11.589685	-4.525298	-13.970962	8227.127516778524	564.8724832214765
mscoco	merge	min	7	1	9.396998	-4.805428	-14.501857	8222.040268456376	569.9597315436241	9.544274	-4.8591666	-14.52952	8242.382550335571	549.6174496644295
mscoco	merge	min	7	2	11.336329	-4.61797	-15.059259	8129.248322147651	662.751677852349	10.322344	-4.671708	-15.086314	8148.187919463087	643.8120805369127
mscoco	merge	min	7	3	11.071737	-4.582853	-14.7386875	8112.852348993289	679.1476510067114	10.27544	-4.636591	-14.880282	8158.060402684564	633.9395973154362
mscoco	merge	min	7	4	11.542387	-4.820095	-15.355331	8162.38255033557	629.6174496644295	11.180828	-4.873833	-15.160897	8188.677852348993	603.3221476510067
mscoco	merge	min	7	5	11.83822	-4.9076543	-15.235883	8225.348993288591	566.6510067114094	11.668254	-4.9613924	-15.177413	8259.711409395974	532.2885906040268
mscoco	merge	min	7	6	11.599894	-4.952127	-14.9184475	8222.456375838927	569.5436241610738	9.548472	-5.005865	-14.932649	8255.322147651006	536.6778523489933
mscoco	merge	min	7	7	10.918891	-5.015496	-15.641038	8204.993288590604	587.006711409396	11.147253	-5.0692334	-15.7408	8223.093959731543	568.9060402684564
mscoco	merge	min	8	0	11.459825	-4.482372	-13.802518	8249.959550561798	542.0404494382022	11.507012	-4.508217	-13.985425	8233.63520599251	558.3647940074907
mscoco	merge	min	8	1	9.39799	-4.8600545	-14.513853	8260.188014981273	531.8119850187265	9.249299	-4.8858995	-14.575486	8256.465168539326	535.5348314606741
mscoco	merge	min	8	2	11.354572	-4.64522	-14.967254	8151.61797752809	640.3820224719101	10.938227	-4.6710653	-15.20322	8153.476404494382	638.523595505618
mscoco	merge	min	8	3	11.657417	-4.664587	-14.54006	8202.811235955056	589.1887640449438	11.172436	-4.690432	-14.86364	8194.87265917603	597.12734082397
mscoco	merge	min	8	4	10.94852	-4.860049	-14.906955	8220.101872659176	571.898127340824	10.361584	-4.885894	-15.058363	8214.505617977527	577.4943820224719
mscoco	merge	min	8	5	11.463726	-4.9692216	-15.153517	8245.175280898877	546.8247191011236	11.289155	-4.9950666	-15.42708	8246.5468164794	545.4531835205993
mscoco	merge	min	8	6	11.759257	-4.978411	-15.072014	8281.63520599251	510.3647940074906	11.582927	-5.004256	-15.294955	8272.822471910113	519.1775280898877
mscoco	merge	min	8	7	10.478028	-5.0241895	-14.896098	8255.266666666666	536.7333333333333	9.203468	-5.0500345	-15.063883	8254.537827715356	537.4621722846442
mscoco	merge	min	8	8	11.661909	-5.085064	-15.587129	8250.227715355806	541.7722846441948	11.924523	-5.1109085	-15.851141	8250.522846441947	541.4771535580525
mscoco	merge	min	9	0	11.455565	-4.4722896	-13.744759	8257.154906284455	534.8450937155458	11.528594	-4.513295	-13.961896	8234.88643880926	557.1135611907387
mscoco	merge	min	9	1	9.344688	-4.8468432	-14.414766	8264.887541345093	527.1124586549063	9.279392	-4.887849	-14.541897	8256.147188533627	535.8528114663727
mscoco	merge	min	9	2	11.934843	-4.6523104	-15.085636	8166.168687982359	625.8313120176406	11.347914	-4.6933165	-15.264696	8164.889195148842	627.1108048511577
mscoco	merge	min	9	3	11.816815	-4.6798325	-14.761749	8185.401874310915	606.5981256890849	11.208382	-4.7208376	-14.979566	8175.256890848953	616.7431091510474
mscoco	merge	min	9	4	11.572129	-4.8364744	-14.931663	8225.237596471885	566.7624035281146	11.368262	-4.8774796	-15.147272	8213.561742006616	578.4382579933848
mscoco	merge	min	9	5	11.564979	-4.9476275	-15.050006	8230.965821389194	561.0341786108048	11.045779	-4.988633	-15.331448	8217.822491730982	574.1775082690187
mscoco	merge	min	9	6	12.540988	-5.07035	-15.517769	8251.648842337376	540.351157662624	12.435522	-5.111356	-15.735735	8243.272877618523	548.7271223814774
mscoco	merge	min	9	7	11.908275	-5.015441	-15.058133	8278.070562293275	513.9294377067255	11.870584	-5.0564456	-15.29133	8261.808710033076	530.1912899669239
mscoco	merge	min	9	8	10.845576	-5.0907903	-15.020363	8261.00441014333	530.9955898566703	9.741242	-5.131796	-15.226438	8255.443219404631	536.5567805953693
mscoco	merge	min	9	9	12.727144	-5.1332865	-15.710345	8262.284454244764	529.715545755237	12.999135	-5.174292	-15.973714	8252.540242557883	539.4597574421168
mscoco	merge	min	10	0	11.507463	-4.490437	-13.851789	8256.996536796536	535.0034632034632	11.525424	-4.512723	-13.970212	8233.97316017316	558.0268398268398
mscoco	merge	min	10	1	9.403496	-4.8655577	-14.530935	8263.58354978355	528.4164502164502	9.27576	-4.8878436	-14.559292	8255.658008658009	536.3419913419914
mscoco	merge	min	10	2	11.659641	-4.6533556	-15.0910425	8152.8744588744585	639.1255411255411	11.188567	-4.675641	-15.216318	8150.278787878788	641.7212121212121
mscoco	merge	min	10	3	11.783548	-4.669539	-14.858262	8178.02251082251	613.9774891774891	11.157944	-4.691825	-14.995367	8169.109956709956	622.8900432900433
mscoco	merge	min	10	4	11.498891	-4.8679237	-15.043655	8226.322077922077	565.6779220779221	11.1975	-4.8902097	-15.132261	8211.522943722945	580.4770562770562
mscoco	merge	min	10	5	11.862406	-5.0198336	-15.236442	8259.391341991342	532.608658008658	11.279104	-5.0421195	-15.425003	8244.103896103896	547.8961038961039
mscoco	merge	min	10	6	11.932016	-5.061073	-15.324221	8248.927272727273	543.0727272727273	11.504216	-5.0833583	-15.505722	8243.085714285715	548.9142857142857
mscoco	merge	min	10	7	12.7906065	-5.0332284	-15.477709	8249.248484848486	542.7515151515152	12.610102	-5.0555143	-15.600159	8237.458874458875	554.5411255411256
mscoco	merge	min	10	8	11.909512	-5.0272303	-15.207863	8268.074458874458	523.9255411255411	11.783013	-5.049516	-15.332819	8249.628571428571	542.3714285714286
mscoco	merge	min	10	9	10.913492	-5.13869	-15.079698	8258.829437229437	533.1705627705628	9.765916	-5.1609764	-15.361262	8257.094372294372	534.9056277056277
mscoco	merge	min	10	10	13.482375	-5.1192255	-15.769017	8257.315151515151	534.6848484848484	13.745951	-5.141511	-15.995582	8245.812987012987	546.187012987013
mscoco	merge	min	11	0	11.451195	-4.4767914	-13.812861	8255.490697674419	536.5093023255814	11.517536	-4.512943	-13.921621	8244.576744186046	547.4232558139535
mscoco	merge	min	11	1	9.169707	-4.856234	-14.50773	8263.413953488372	528.586046511628	9.200741	-4.892385	-14.53378	8261.713953488372	530.2860465116279
mscoco	merge	min	11	2	11.944076	-4.7505155	-15.367701	8194.45581395349	597.5441860465116	11.782059	-4.786667	-15.389094	8188.297674418604	603.7023255813954
mscoco	merge	min	11	3	12.619586	-4.71549	-14.834445	8211.772093023255	580.2279069767442	11.992224	-4.751641	-15.049041	8197.662790697674	594.3372093023256
mscoco	merge	min	11	4	11.472536	-4.831168	-14.885101	8240.018604651163	551.9813953488372	11.229158	-4.8673205	-14.930201	8235.844186046512	556.1558139534884
mscoco	merge	min	11	5	11.849251	-5.001442	-15.355089	8245.20465116279	546.7953488372093	11.560362	-5.037593	-15.379415	8229.867441860466	562.1325581395349
mscoco	merge	min	11	6	12.274688	-4.992913	-15.248229	8259.497674418604	532.5023255813953	12.106032	-5.029064	-15.446162	8247.66046511628	544.339534883721
mscoco	merge	min	11	7	11.652239	-5.0123987	-15.201226	8246.744186046511	545.2558139534884	11.306921	-5.04855	-15.28874	8253.479069767442	538.5209302325582
mscoco	merge	min	11	8	11.993547	-5.042754	-15.453111	8260.090697674419	531.9093023255814	12.166379	-5.078905	-15.580131	8251.997674418604	540.0023255813953
mscoco	merge	min	11	9	11.787739	-5.068237	-15.129655	8283.42558139535	508.57441860465116	11.772664	-5.1043887	-15.25027	8273.618604651163	518.3813953488373
mscoco	merge	min	11	10	10.880852	-5.1480503	-15.150404	8258.383720930233	533.6162790697674	9.930844	-5.1842012	-15.270542	8259.941860465116	532.0581395348837
mscoco	merge	min	11	11	13.636669	-5.1308093	-15.798483	8272.30930232558	519.6906976744186	13.934701	-5.1669602	-15.91377	8255.967441860465	536.0325581395349
mscoco	merge	min	12	0	11.369297	-4.4696608	-13.669583	8273.99	518.01	11.563435	-4.4982014	-14.019893	8225.28	566.72
mscoco	merge	min	12	1	9.48353	-4.8502693	-14.332959	8274.08	517.92	9.08391	-4.878811	-14.519024	8248.53	543.47
mscoco	merge	min	12	2	13.571092	-4.6251016	-15.602892	8168.21	623.79	13.424696	-4.653642	-15.511775	8148.27	643.73
mscoco	merge	min	12	3	12.3713875	-4.5780935	-14.323252	8214.9	577.1	11.287472	-4.606635	-14.493838	8177.58	614.42
mscoco	merge	min	12	4	10.934223	-4.7267675	-14.724343	8191.15	600.85	10.505659	-4.7553086	-15.081732	8164.99	627.01
mscoco	merge	min	12	5	12.33613	-5.0621505	-15.333405	8251.09	540.91	12.36847	-5.090691	-15.756835	8212.36	579.64
mscoco	merge	min	12	6	12.2469015	-5.1383033	-15.25129	8310.27	481.73	12.363551	-5.166844	-15.632519	8274.18	517.82
mscoco	merge	min	12	7	13.636469	-5.1247363	-15.791385	8274.97	517.03	13.541683	-5.153276	-15.8129225	8251.21	540.79
mscoco	merge	min	12	8	12.669131	-5.105177	-15.469141	8292.51	499.49	12.90338	-5.1337175	-15.818119	8244.08	547.92
mscoco	merge	min	12	9	11.737872	-5.277621	-15.371842	8300.94	491.06	11.786612	-5.306163	-15.711347	8268.23	523.77
mscoco	merge	min	12	10	12.224482	-5.255711	-15.768053	8283.92	508.08	11.738899	-5.284253	-16.009901	8254.0	538.0
mscoco	merge	min	12	11	11.825388	-5.320424	-15.369132	8270.06	521.94	10.370954	-5.3489637	-15.956168	8249.59	542.41
mscoco	merge	min	12	12	14.462569	-5.242039	-15.773975	8277.06	514.94	14.875724	-5.27058	-16.316025	8244.3	547.7
